"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1600000US4933100","Hanksville town, Utah","-","**","-","**","-","**","-","**","770","613","-","**","-","**",
"1600000US4933540","Harrisville city, Utah","1328","97","-","**","-","**","-","**","1379","43","-","**","-","**",
"1600000US4933760","Hatch town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4934200","Heber city, Utah","1415","177","-","**","1186","161","1147","213","1869","257","1566","442","2415","251",
"1600000US4934530","Helper city, Utah","783","99","433","16","719","176","823","173","843","209","-","**","-","**",
"1600000US4934640","Henefer town, Utah","764","289","-","**","-","**","925","251","-","**","-","**","-","**",
"1600000US4934750","Henrieville town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4934970","Herriman city, Utah","1702","128","-","**","1484","275","1446","262","1879","153","2402","333","2688","432",
"1600000US4935120","Hideout town, Utah","1310","100","-","**","-","**","1285","116","1405","168","-","**","-","**",
"1600000US4935190","Highland city, Utah","2122","424","-","**","-","**","-","**","2174","172","3,500+","***","-","**",
"1600000US4935300","Hildale city, Utah","1083","172","-","**","-","**","993","88","-","**","-","**","-","**",
"1600000US4935740","Hinckley town, Utah","898","258","-","**","-","**","1042","246","-","**","-","**","-","**",
"1600000US4935823","Hobble Creek CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4935960","Holden town, Utah","1100","170","-","**","-","**","-","**","1125","328","-","**","-","**",
"1600000US4936070","Holladay city, Utah","1505","155","1156","923","976","114","1397","175","1889","323","1969","494","2191","227",
"1600000US4936290","Honeyville city, Utah","1040","361","-","**","-","**","778","11","-","**","-","**","-","**",
"1600000US4936400","Hooper city, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4936620","Howell town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4936730","Hoytsville CDP, Utah","684","512","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4936950","Huntington city, Utah","629","65","-","**","-","**","525","51","669","20","-","**","-","**",
"1600000US4937060","Huntsville town, Utah","1121","41","-","**","-","**","1144","65","-","**","-","**","-","**",
"1600000US4937170","Hurricane city, Utah","1147","106","-","**","1049","455","1047","223","1276","188","1177","211","-","**",
"1600000US4937390","Hyde Park city, Utah","1055","198","-","**","-","**","1004","529","-","**","-","**","-","**",
"1600000US4937500","Hyrum city, Utah","953","346","-","**","-","**","646","235","1303","172","-","**","-","**",
"1600000US4937690","Independence town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4937924","Interlaken town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4938710","Ivins city, Utah","1497","298","-","**","-","**","1716","69","1245","236","1777","77","-","**",
"1600000US4939040","Jensen CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4939370","Joseph town, Utah","1011","346","-","**","-","**","775","467","1102","61","-","**","-","**",
"1600000US4939590","Junction town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4939810","Kamas city, Utah","1280","233","-","**","829","84","917","745","1463","280","1438","116","-","**",
"1600000US4939920","Kanab city, Utah","1138","108","-","**","872","427","1423","501","1133","192","-","**","-","**",
"1600000US4940030","Kanarraville town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4940250","Kanosh town, Utah","-","**","-","**","-","**","-","**","1042","375","-","**","-","**",
"1600000US4940360","Kaysville city, Utah","1342","236","-","**","482","186","978","104","1418","264","1487","743","1932","517",
"1600000US4940470","Kearns metro township, Utah","1680","77","-","**","1004","163","1333","119","1666","137","1696","100","1997","178",
"1600000US4941020","Kenilworth CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4941350","Kingston town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4941680","Koosharem town, Utah","657","45","-","**","-","**","-","**","682","78","-","**","-","**",
"1600000US4942230","Lake Shore CDP, Utah","1118","20","-","**","-","**","-","**","1118","20","-","**","-","**",
"1600000US4942560","Laketown town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4942890","Lapoint CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4943110","La Sal CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4943440","La Verkin city, Utah","1153","181","-","**","-","**","1052","949","1119","77","-","**","-","**",
"1600000US4943660","Layton city, Utah","1314","87","1124","269","1098","45","1286","90","1583","178","1842","163","2041","345",
"1600000US4943880","Leamington town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4944100","Leeds town, Utah","1694","1639","-","**","-","**","-","**","2174","507","-","**","-","**",
"1600000US4944320","Lehi city, Utah","1681","73","-","**","1362","155","1349","207","1768","86","2193","287","2299","168",
"1600000US4944650","Levan town, Utah","-","**","2175","633","-","**","-","**","950","262","-","**","-","**",
"1600000US4944760","Lewiston city, Utah","852","71","-","**","-","**","850","19","-","**","1096","273","-","**",
"1600000US4944870","Liberty CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4945090","Lindon city, Utah","1389","134","-","**","903","87","1299","88","1543","265","1988","557","2633","314",
"1600000US4945530","Loa town, Utah","795","259","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4945860","Logan city, Utah","976","42","780","147","699","49","894","27","1170","76","1380","161","1841","851",
"1600000US4946410","Lyman town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4946740","Lynndyl town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4947180","Maeser CDP, Utah","728","131","-","**","-","**","-","**","1319","296","1134","286","-","**",
"1600000US4947290","Magna metro township, Utah","1463","117","-","**","1092","59","1323","111","1621","249","1839","118","1788","95",
"1600000US4947620","Manila town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4947730","Manti city, Utah","1042","143","-","**","381","320","775","182","1138","45","-","**","-","**",
"1600000US4947840","Mantua town, Utah","1167","329","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4947950","Mapleton city, Utah","1184","193","-","**","826","309","-","**","1240","1022","-","**","1750","1213",
"1600000US4948170","Marion CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4948300","Marriott-Slaterville city, Utah","1329","103","-","**","-","**","1170","240","1338","117","1388","64","-","**",
"1600000US4948610","Marysvale town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4948720","Mayfield town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4948830","Meadow town, Utah","925","194","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4949160","Mendon city, Utah","722","146","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4949380","Mexican Hat CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4949710","Midvale city, Utah","1379","31","957","343","1317","42","1396","47","1422","94","1916","195","2171","617",
"1600000US4949820","Midway city, Utah","3358","775","-","**","-","**","-","**","2478","1372","-","**","3,500+","***",
"1600000US4950040","Milford city, Utah","906","217","-","**","-","**","-","**","988","246","1028","332","-","**",
"1600000US4950150","Millcreek city, Utah","1351","42","1186","667","1131","37","1307","46","1585","87","2094","229","3265","515",
"1600000US4950370","Millville city, Utah","795","489","-","**","-","**","-","**","900","418","-","**","-","**",
"1600000US4950590","Minersville town, Utah","912","85","-","**","-","**","-","**","842","128","-","**","-","**",
"1600000US4950700","Moab city, Utah","963","223","-","**","859","117","1125","440","1671","497","1769","829","-","**",
"1600000US4950810","Modena CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4951140","Mona city, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4951360","Monroe city, Utah","844","521","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4951470","Montezuma Creek CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4951580","Monticello city, Utah","1160","220","-","**","-","**","730","622","-","**","-","**","-","**",
"1600000US4951910","Morgan city, Utah","1180","138","-","**","-","**","983","208","1139","295","-","**","-","**",
"1600000US4952130","Moroni city, Utah","708","445","-","**","525","227","-","**","-","**","-","**","-","**",
"1600000US4952460","Mountain Green CDP, Utah","1969","1426","-","**","-","**","-","**","2142","655","-","**","-","**",
"1600000US4953010","Mount Pleasant city, Utah","1003","508","-","**","275","33","732","292","1306","227","-","**","-","**",
"1600000US4953230","Murray city, Utah","1376","41","1149","148","1151","68","1368","48","1728","96","1912","255","2257","950",
"1600000US4953340","Myton city, Utah","840","117","-","**","-","**","747","142","838","328","-","**","-","**",
"1600000US4953560","Naples city, Utah","1297","471","-","**","-","**","1294","550","-","**","-","**","-","**",
"1600000US4953890","Navajo Mountain CDP, Utah","685","68","-","**","-","**","-","**","682","49","-","**","-","**",
"1600000US4954110","Neola CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4954220","Nephi city, Utah","1040","188","-","**","-","**","743","287","1127","149","-","**","-","**",
"1600000US4954330","Newcastle CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4954440","New Harmony town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4954550","Newton town, Utah","628","80","-","**","-","**","-","**","-","**","1063","348","-","**",
"1600000US4954660","Nibley city, Utah","1449","259","-","**","-","**","-","**","1237","172","1510","334","1721","508",
"1600000US4954990","North Logan city, Utah","1413","87","1813","191","1341","142","1313","108","1431","191","1882","415","2000","679",
"1600000US4955100","North Ogden city, Utah","1419","213","-","**","-","**","1128","127","1645","182","1777","355","1726","91",
"1600000US4955210","North Salt Lake city, Utah","1507","114","-","**","1430","119","1363","121","1714","111","2324","241","-","**",
"1600000US4955430","Oak City town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4955650","Oakley city, Utah","2500","467","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4955760","Oasis CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4955980","Ogden city, Utah","1056","41","773","92","759","46","1071","48","1275","64","1602","108","1890","225",
"1600000US4956440","Oljato-Monument Valley CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4956750","Ophir CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4956860","Orangeville city, Utah","799","59","-","**","-","**","-","**","794","56","-","**","-","**",
"1600000US4957080","Orderville town, Utah","1016","494","-","**","-","**","-","**","1078","188","-","**","-","**",
"1600000US4957300","Orem city, Utah","1290","44","1287","173","1147","101","1166","44","1576","91","1690","179","1732","118",
"1600000US4957630","Palmyra CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4957740","Panguitch city, Utah","791","109","-","**","-","**","-","**","850","207","-","**","-","**",
"1600000US4957850","Paradise town, Utah","1000","174","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4957960","Paragonah town, Utah","1086","155","-","**","-","**","1099","92","-","**","-","**","-","**",
"1600000US4958070","Park City city, Utah","1765","150","1216","686","1518","662","1689","299","2127","755","1742","1697","-","**",
"1600000US4958510","Parowan city, Utah","1002","265","-","**","-","**","496","307","1112","380","-","**","-","**",
"1600000US4958730","Payson city, Utah","1258","92","-","**","821","339","1101","64","1424","53","1669","222","1773","861",
"1600000US4959280","Peoa CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4959390","Perry city, Utah","1042","477","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4959555","Peter CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4960270","Pine Valley CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4960710","Plain City city, Utah","2155","1348","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4960930","Pleasant Grove city, Utah","1410","38","1462","324","1229","184","1366","98","1483","85","1987","296","2258","369",
"1600000US4961150","Pleasant View city, Utah","1395","45","-","**","-","**","1337","44","1734","589","-","**","-","**",
"1600000US4961260","Plymouth town, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4961590","Portage town, Utah","1104","403","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4962030","Price city, Utah","800","71","-","**","586","163","797","93","959","64","-","**","764","387",
"1600000US4962360","Providence city, Utah","1350","103","-","**","-","**","1206","670","1313","384","-","**","-","**",
"1600000US4962470","Provo city, Utah","1089","28","951","45","918","16","1045","26","1327","42","1612","78","2061","224",
"1600000US4962910","Randlett CDP, Utah","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4963020","Randolph town, Utah","644","79","-","**","-","**","-","**","638","82","-","**","-","**",
"1600000US4963240","Redmond town, Utah","850","569","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US4963570","Richfield city, Utah","756","66","-","**","651","346","798","131","967","59","-","**","-","**",
"1600000US4963680","Richmond city, Utah","792","171","-","**","-","**","648","274","596","343","923","181","1375","221",
"1600000US4964010","Riverdale city, Utah","1267","104","-","**","1070","99","1235","112","1250","240","2220","157","-","**",
